county_fips,county_name,type,total_2012,obama,romney,total_2016,clinton,trump,r_d_change,median_age,prop_white,prop_college,Winner
35009,Curry,County,13625,4022,9251,13370,3121,9035,0.0585537661339573,30.8,0.498,0.19699999999999998,Trump
35011,De Baca,County,902,287,586,910,193,620,0.13774518164762067,49.7,0.47,0.095,Trump
35013,Dona Ana,County,66423,37139,27322,70648,37947,25374,-0.03017162999987011,32.6,0.285,0.275,Clinton
35015,Eddy,County,19269,6142,12583,19667,5033,13147,0.07830180222960464,36.4,0.493,0.17,Trump
35017,Grant,County,12902,7090,5358,12811,6276,5288,0.0571215291133713,46.4,0.47,0.27399999999999997,Clinton
35019,Guadalupe,County,2135,1488,557,1827,970,595,0.23081105817114864,41.1,0.193,0.139,Clinton
35021,Harding,County,601,260,327,527,156,311,0.1826367818341979,58,0.5770000000000001,0.258,Trump
35023,Hidalgo,County,1935,995,899,1872,784,910,0.1169200954084675,42.3,0.41700000000000004,0.154,Trump
35025,Lea,County,17015,4080,12548,17712,3930,12495,-0.014108058249257205,31.8,0.382,0.131,Trump
35027,Lincoln,County,9242,2942,5961,8902,2331,5896,0.07381090817899255,50.9,0.639,0.28600000000000003,Trump
35028,Los Alamos,County,10654,5191,4796,10885,5562,3359,-0.1653133312850811,43.5,0.736,0.6459999999999999,Clinton
35029,Luna,County,7500,3583,3670,7295,3195,3478,0.027193694311172037,38.4,0.32,0.125,Trump
35031,McKinley,County,21929,15841,5546,21703,13576,5104,0.07910887244319609,30.8,0.091,0.11,Clinton
35033,Mora,County,2611,1955,595,2441,1536,665,0.16405225363778586,41.3,0.139,0.132,Clinton
35035,Otero,County,20012,6829,12451,20060,6124,11887,0.006356694457901546,35.7,0.505,0.17600000000000002,Trump
35037,Quay,County,3707,1383,2202,3572,1017,2212,0.11361310326306787,46.5,0.509,0.152,Trump
35039,Rio Arriba,County,15343,11465,3397,14878,9592,3599,0.12303288629376019,39.8,0.128,0.18100000000000002,Clinton
35041,Roosevelt,County,5969,1727,4043,5950,1454,3884,0.02039867044153898,29.7,0.537,0.22699999999999998,Trump
35043,Sandoval,County,54078,27236,24387,61690,27707,25905,0.023472592385615967,39.4,0.451,0.297,Clinton
35045,San Juan,County,46237,15855,28849,46110,12865,27946,0.046035368762640416,34.8,0.408,0.155,Trump
35047,San Miguel,County,11509,8850,2303,10751,7285,2313,0.10639054613440674,42.2,0.183,0.193,Clinton
35049,Santa Fe,County,69245,50872,15500,71434,50793,14332,4.086777570115885e-4,45,0.431,0.41,Clinton
35051,Sierra,County,5102,1964,2928,5181,1612,3010,0.08088656718518372,56,0.6629999999999999,0.177,Trump
35053,Socorro,County,7193,4058,2722,6868,3313,2616,0.0842509838360452,35.8,0.35600000000000004,0.196,Clinton
35055,Taos,County,15339,11978,2730,15260,10668,2727,0.08252754245959193,47.6,0.355,0.28,Clinton
35057,Torrance,County,6402,2428,3529,6324,1785,3714,0.13305095596904906,43.7,0.5329999999999999,0.177,Trump
35059,Union,County,1759,472,1236,1702,320,1216,0.09210179109084121,40.4,0.529,0.159,Trump
35061,Valencia,County,27728,13511,12825,27592,10841,13215,0.11077976639908504,38.9,0.342,0.171,Trump
36001,Albany,County,135767,87556,45064,139830,83077,47810,0.06076397837676145,37.8,0.736,0.397,Clinton
36003,Allegany,County,16953,6139,10390,18692,4882,12525,0.15813942510889956,38.5,0.946,0.205,Trump
36005,Bronx,County,370938,339211,29967,399522,353646,37797,0.04311387250834475,33.3,0.096,0.191,Clinton
36007,Broome,County,81565,41970,37641,86072,39212,40943,0.07318530507450828,39.8,0.845,0.278,Trump
36009,Cattaraugus,County,29767,12649,16569,31161,9497,19692,0.1954823304790318,41.5,0.9109999999999999,0.18100000000000002,Trump
36011,Cayuga,County,31161,17007,13454,33172,13522,17384,0.2304442207321077,42.4,0.9059999999999999,0.21600000000000003,Trump
36013,Chautauqua,County,52852,23812,27971,54234,19091,31594,0.15184659862036604,42,0.88,0.20800000000000002,Trump
36015,Chemung,County,35010,16797,17612,36119,13757,20097,0.15225182089743827,41,0.866,0.244,Trump
36017,Chenango,County,19314,9116,9713,20160,6775,11921,0.22434771594254352,44.1,0.95,0.174,Trump
36019,Clinton,County,30656,18961,11115,32105,15059,14449,0.23693669186018343,39.4,0.9009999999999999,0.222,Clinton
36021,Columbia,County,29129,16221,12225,30902,15284,13756,0.08773623841343901,47,0.873,0.295,Clinton
36023,Cortland,County,19624,10482,8695,20244,8771,9900,0.14683157568975258,36.2,0.929,0.248,Trump
36025,Delaware,County,18638,8304,9938,19792,6627,11942,0.18087249469816058,46.5,0.9259999999999999,0.213,Trump
36027,Dutchess,County,123705,65312,56025,130934,62261,61797,0.07152999405334523,41.6,0.726,0.34,Clinton
36029,Erie,County,414195,237356,169675,423625,215456,188303,0.09930692710053055,40.4,0.763,0.322,Clinton
36031,Essex,County,16717,9784,6647,17218,7762,7958,0.19903672301217287,46.4,0.92,0.24600000000000002,Trump
36033,Franklin,County,15934,9894,5740,16952,7297,8221,0.3152072319554595,40.1,0.82,0.184,Trump
36035,Fulton,County,19799,8607,10814,21214,6496,13462,0.21689778255249553,43,0.9329999999999999,0.17,Trump
36037,Genesee,County,24746,9601,14607,26432,7650,16915,0.1482267739751615,43.2,0.909,0.212,Trump
36039,Greene,County,20668,9030,11174,22050,7405,13073,0.15331691130745567,45.4,0.8590000000000001,0.203,Trump
36041,Hamilton,County,3113,1128,1932,3225,949,2064,0.08746467053641016,53.5,0.9540000000000001,0.21600000000000003,Trump
36043,Herkimer,County,25040,11273,13282,26255,8083,16699,0.24793443421396077,43.3,0.95,0.215,Trump
36045,Jefferson,County,35708,17099,18122,38236,13809,21763,0.1793748096359174,32,0.825,0.20800000000000002,Trump
36047,Kings,County,736982,604443,124551,805605,640553,141044,0.031116292755999142,34.5,0.358,0.341,Clinton
36049,Lewis,County,10522,4724,5651,11325,3146,7400,0.28752801761304914,41.8,0.9590000000000001,0.155,Trump
36051,Livingston,County,26770,11705,14448,30031,10697,17290,0.11707436246895515,40.4,0.9109999999999999,0.245,Trump
36053,Madison,County,28094,13871,13622,30064,11667,15936,0.15086017535292545,41.1,0.935,0.267,Trump
36055,Monroe,County,333813,193501,133362,347790,188592,136582,0.030613487775926124,38.6,0.713,0.36700000000000005,Clinton
36057,Montgomery,County,18186,8493,9334,19054,6595,11301,0.2007378971462574,41.3,0.833,0.16,Trump
36059,Nassau,County,568151,302695,259308,647122,332154,292025,0.014353771173741245,41.4,0.622,0.435,Clinton
36061,New York,County,600291,502674,89559,668939,579013,64929,-0.08031531818508675,36.7,0.47100000000000003,0.604,Clinton
36063,Niagara,County,89013,43986,43240,92402,35559,51961,0.18588777867874945,42.9,0.863,0.235,Trump
36065,Oneida,County,86700,40468,44530,91009,33743,51437,0.14756912098240713,41.2,0.83,0.23800000000000002,Trump
36067,Onondaga,County,204717,122254,78831,208440,112337,83649,0.07448039823030589,38.8,0.7759999999999999,0.34299999999999997,Clinton
36069,Ontario,County,47853,23087,23820,52258,22233,26029,0.05732185192725201,43.3,0.9059999999999999,0.321,Trump
36071,Orange,County,140628,73315,65367,152021,68278,76645,0.1115563540311819,36.9,0.66,0.287,Trump
36073,Orleans,County,14706,5787,8594,16380,4470,10936,0.20387522174547876,42.6,0.867,0.159,Trump
36075,Oswego,County,44591,23515,19980,48180,17095,27688,0.2991391008014087,39.5,0.945,0.18,Trump
36077,Otsego,County,24139,12117,11461,25668,10451,13308,0.1384818455379489,41.6,0.9179999999999999,0.285,Trump
36079,Putnam,County,44345,19512,24083,48563,19366,27024,0.05461393276223543,43.4,0.8079999999999999,0.389,Trump
36081,Queens,County,595245,470732,118589,686393,517220,149341,0.05563365764788275,37.9,0.256,0.306,Clinton
36083,Rensselaer,County,68061,37408,29113,71562,32717,33726,0.135975626040276,39.8,0.843,0.293,Trump
36085,Richmond,County,154180,78181,74223,180960,74143,101437,0.1765002057603965,39.6,0.626,0.314,Trump
36087,Rockland,County,124645,65793,57428,135087,69342,60911,0.004698963064237283,36.3,0.636,0.40399999999999997,Clinton
36089,St. Lawrence,County,37191,21353,15138,39158,16488,19942,0.2553170745222122,38,0.9209999999999999,0.228,Trump
36091,Saratoga,County,105510,52957,50382,114094,50913,54575,0.056501611255743794,42,0.9129999999999999,0.396,Trump
36093,Schenectady,County,64933,36844,26568,67280,33747,28953,0.08700097354534639,39.9,0.743,0.306,Clinton
36095,Schoharie,County,13207,5427,7467,14050,4240,8831,0.1722980237752707,43.6,0.935,0.205,Trump
36097,Schuyler,County,8146,3674,4281,8772,3091,5050,0.14880911397098706,46,0.953,0.20800000000000002,Trump
36099,Seneca,County,13266,7094,5889,13980,5697,7236,0.20091954714656657,42.2,0.894,0.2,Trump
36101,Steuben,County,38531,15787,21954,42002,12526,26831,0.18052607566421916,42.3,0.9390000000000001,0.223,Trump
36103,Suffolk,County,594266,304079,282131,681254,303951,350570,0.105364113784423,40.9,0.6920000000000001,0.344,Trump
36105,Sullivan,County,28415,15268,12705,29955,12568,15931,0.20246724124546842,42.5,0.73,0.22399999999999998,Trump
36107,Tioga,County,21589,8930,12117,22299,7526,13260,0.1095201019566748,43.9,0.955,0.25,Trump
36109,Tompkins,County,39781,27244,11107,42678,28890,10371,-0.0282778901255073,30.3,0.778,0.516,Clinton
36111,Ulster,County,79626,47752,29759,85290,44597,35239,0.11624912505357551,43.4,0.802,0.31,Clinton
36113,Warren,County,29578,14806,14119,31408,13091,15751,0.1079185208320251,45.6,0.9440000000000001,0.284,Trump
36115,Washington,County,23095,11523,11085,24528,9098,13610,0.20291817723865815,43.2,0.927,0.20199999999999999,Trump
36117,Wayne,County,37547,16635,20060,39687,13473,23380,0.1584093362612943,43.4,0.904,0.212,Trump
36119,Westchester,County,388447,240785,143122,420655,272926,131238,-0.08540797856686227,40.5,0.5489999999999999,0.473,Clinton
36121,Wyoming,County,16335,5661,10348,17298,3904,12442,0.20665316807592848,41.4,0.899,0.15,Trump
36123,Yates,County,9442,4488,4798,10066,3659,5660,0.16595597209234556,41.5,0.953,0.23199999999999998,Trump
37001,Alamance,County,67776,28875,38170,71157,29833,38815,-0.01091502290788901,39.6,0.655,0.221,Trump
37003,Alexander,County,17196,4611,12253,18271,3767,13893,0.10980591640200676,42.4,0.873,0.133,Trump
37005,Alleghany,County,5067,1583,3390,5315,1306,3814,0.11525078529083749,48.5,0.875,0.18600000000000003,Trump
37007,Anson,County,11256,7019,4166,10545,5859,4506,0.12515756414028212,39.9,0.451,0.095,Clinton
37009,Ashe,County,12610,4116,8242,13424,3500,9412,0.11320460992136894,46.9,0.9259999999999999,0.195,Trump
37011,Avery,County,7759,1882,5766,8249,1689,6298,0.05815442040169028,44,0.892,0.198,Trump
37013,Beaufort,County,23620,9435,13977,23938,8764,14543,0.04912065737985705,45.2,0.659,0.18600000000000003,Trump
37015,Bertie,County,10123,6695,3387,9347,5778,3456,0.07835864506877804,45,0.345,0.115,Clinton
37017,Bladen,County,15957,8062,7748,15897,7058,8550,0.11353207063855787,42.9,0.542,0.14800000000000002,Trump
37019,Brunswick,County,57362,22038,34743,68351,23282,42720,0.06289691949254375,50.9,0.815,0.27,Trump
37021,Buncombe,County,127696,70625,54701,138947,75452,55716,-0.017337352316669788,41.7,0.8390000000000001,0.366,Clinton
37023,Burke,County,36544,13701,22267,38920,11251,26238,0.15066957817283824,43.3,0.823,0.16899999999999998,Trump
37025,Cabarrus,County,83566,32849,49557,93289,35521,53819,-0.003794605730927575,37.7,0.69,0.28600000000000003,Trump
37027,Caldwell,County,34732,10898,23229,36320,8425,26621,0.14595836667020118,43.5,0.882,0.138,Trump
37029,Camden,County,4704,1508,3109,5006,1274,3546,0.11350673409595563,40.9,0.804,0.204,Trump
37031,Carteret,County,35517,10301,24775,37781,9939,26569,0.0326451806585113,46.9,0.8640000000000001,0.259,Trump
37033,Caswell,County,11039,5348,5594,11070,4792,6026,0.08918782082708648,45.3,0.612,0.132,Trump
37035,Catawba,County,69601,24069,44538,72351,21216,48324,0.08058286470258968,41.1,0.767,0.21600000000000003,Trump
37037,Chatham,County,35434,18361,16665,39849,21065,17105,-0.05151150735982389,46.9,0.7170000000000001,0.38799999999999996,Clinton
37039,Cherokee,County,12867,3378,9278,14181,2860,10844,0.10446949654607818,50.4,0.917,0.192,Trump
37041,Chowan,County,7505,3556,3891,7228,2992,4014,0.0967576679188602,45.3,0.6,0.201,Trump
37043,Clay,County,5642,1579,3973,6010,1367,4437,0.08649768995429452,50.8,0.9620000000000001,0.21,Trump
37045,Cleveland,County,43340,17062,25793,44673,14964,28479,0.10107810805590303,41.5,0.736,0.163,Trump
37047,Columbus,County,24243,11050,12941,23732,9063,14272,0.14149077067248744,41.6,0.599,0.12,Trump
37049,Craven,County,46170,18763,26928,47001,17630,27731,0.038063883976643564,36.1,0.6629999999999999,0.225,Trump
37051,Cumberland,County,127641,75792,50666,127506,71605,51265,0.03732707000763896,31.5,0.447,0.24100000000000002,Clinton
37053,Currituck,County,11304,3562,7496,12669,2913,9163,0.1453117754540355,43.2,0.875,0.21899999999999997,Trump
37055,Dare,County,17974,7393,10248,19609,7222,11460,0.05728470115289347,45.3,0.878,0.29,Trump
37057,Davidson,County,70935,20624,49383,74856,18109,54317,0.07827453719953192,41.9,0.812,0.182,Trump
37059,Davie,County,20670,5735,14687,21756,5270,15602,0.041812038038453125,44.3,0.8490000000000001,0.23600000000000002,Trump
37061,Duplin,County,20592,9033,11416,20856,8283,12217,0.07290222084525881,39.2,0.521,0.10300000000000001,Trump
37063,Durham,County,146735,111224,33769,156134,121250,28350,-0.06714538962388916,34.6,0.42,0.469,Clinton
37065,Edgecombe,County,26972,18310,8546,24886,16224,8261,0.042025937548541836,40.3,0.36700000000000005,0.10400000000000001,Clinton
37067,Forsyth,County,174069,92323,79768,178312,94464,75975,-0.03156246893858733,38,0.5770000000000001,0.336,Clinton
37069,Franklin,County,28389,13436,14603,30368,12874,16368,0.07394785018730261,40.4,0.636,0.204,Trump
37071,Gaston,County,90483,33171,56138,96431,31177,61798,0.0637164280532253,40,0.742,0.198,Trump
37073,Gates,County,5396,2786,2564,5392,2385,2874,0.13183149733949534,44.6,0.625,0.145,Trump
37075,Graham,County,3947,1119,2750,4168,768,3283,0.1901816754336611,44.8,0.878,0.14,Trump
37077,Granville,County,26275,13598,12405,27353,12909,13591,0.07033765649739218,41.9,0.584,0.19399999999999998,Trump
37079,Greene,County,8236,3778,4411,8095,3605,4374,0.018139213762265197,39.8,0.47200000000000003,0.092,Trump
37081,Guilford,County,253852,146365,104789,257405,149248,98062,-0.035073475605666704,37.1,0.52,0.345,Clinton
37083,Halifax,County,26079,17176,8763,25167,15748,9031,0.05569959814419201,42.4,0.389,0.134,Clinton
37085,Harnett,County,43415,17331,25565,46065,16737,27614,0.0464649175371831,33.7,0.625,0.193,Trump
37087,Haywood,County,27974,11833,15633,30727,10473,18929,0.13935728560524321,47.2,0.9329999999999999,0.23800000000000002,Trump
37089,Henderson,County,52392,18642,32994,58176,19827,35809,7.831449086273534e-4,46.8,0.838,0.297,Trump
37091,Hertford,County,10918,7843,3007,10186,6910,3099,0.06879728926919904,41.9,0.33799999999999997,0.15,Clinton
37093,Hoke,County,17089,10076,6819,18230,9726,7760,0.08274622545765453,31.7,0.408,0.17800000000000002,Clinton
37095,Hyde,County,2383,1163,1193,2304,965,1288,0.12760179891126963,41.8,0.61,0.087,Trump
37097,Iredell,County,76365,26076,49299,82567,24734,54754,0.059478230160477985,40.4,0.7659999999999999,0.257,Trump
37099,Jackson,County,16701,8095,8254,18713,7713,9870,0.10574707312256476,37.1,0.81,0.294,Trump
37101,Johnston,County,76691,27290,48427,85909,28362,54372,0.02714970216337559,37.7,0.691,0.212,Trump
37103,Jones,County,5230,2352,2837,5135,2065,2974,0.08428622228510894,47,0.624,0.14,Trump
37105,Lee,County,24239,10801,13158,25084,10469,13712,0.03204561523481195,37.6,0.584,0.20800000000000002,Trump
37107,Lenoir,County,28086,13948,13980,26807,12634,13613,0.03538095417173894,42.1,0.501,0.13699999999999998,Trump
37109,Lincoln,County,36775,11024,25267,40023,9897,28806,0.08515218365347471,42.4,0.853,0.19699999999999998,Trump
37111,McDowell,County,18099,6031,11775,19875,4667,14568,0.18079792170316927,43.1,0.88,0.146,Trump
37113,Macon,County,16861,5712,10835,17734,4876,12127,0.10503834860356259,49,0.897,0.228,Trump
37115,Madison,County,10113,4484,5404,11269,3926,6783,0.16255535977047086,43.9,0.941,0.247,Trump
37117,Martin,County,12652,6583,5995,11964,5846,5897,0.05073765399898716,46.2,0.521,0.158,Trump
37119,Mecklenburg,County,448900,272262,171668,472857,294562,155518,-0.0699608463517897,34.7,0.485,0.431,Clinton
37121,Mitchell,County,7765,1838,5806,8096,1596,6282,0.06779340127103217,46.9,0.9309999999999999,0.175,Trump
37123,Montgomery,County,11231,4706,6404,11540,4150,7130,0.10704356149658184,41.4,0.633,0.145,Trump
37125,Moore,County,46415,16505,29495,48692,16329,30490,0.010961639611929197,45,0.773,0.342,Trump
37127,Nash,County,48492,24313,23842,47665,23235,23319,0.011475241722101943,41.2,0.515,0.196,Trump
37129,New Hanover,County,103628,48668,53385,111905,50979,55344,-0.006512285723829982,38.4,0.769,0.379,Trump
37131,Northampton,County,10756,7232,3483,9848,6144,3582,0.08839530064869994,48.2,0.38299999999999995,0.113,Clinton
37133,Onslow,County,51435,18490,32243,57135,17514,37122,0.07580116704658729,26.4,0.6709999999999999,0.195,Trump
37135,Orange,County,76757,53901,21539,82340,59923,18557,-0.08076410453287425,33.6,0.696,0.5770000000000001,Clinton
37137,Pamlico,County,6762,2647,4051,6870,2448,4258,0.055833459261813684,50.4,0.7440000000000001,0.192,Trump
37139,Pasquotank,County,18107,10282,7633,17391,8615,8180,0.1212840744788143,37.8,0.5489999999999999,0.18899999999999997,Clinton
37141,Pender,County,24527,9632,14617,27885,9354,17639,0.0938677402417519,42.7,0.745,0.231,Trump
37143,Perquimans,County,6652,2759,3822,6708,2319,4177,0.1171811437756983,47.9,0.718,0.174,Trump
37145,Person,County,19106,8418,10496,19615,7833,11185,0.06212797973040059,42.8,0.665,0.149,Trump
37147,Pitt,County,78856,41843,36214,80527,41824,35691,-0.004777509873551744,31.7,0.555,0.295,Clinton
37149,Polk,County,10389,4013,6236,10934,3735,6768,0.06341530135317988,51.3,0.8809999999999999,0.318,Trump
37151,Randolph,County,60715,14773,45160,64575,13194,49430,0.06066007767994053,41.1,0.802,0.151,Trump
37153,Richmond,County,19417,9904,9332,19328,8501,10383,0.12683041048040444,40,0.578,0.138,Trump
37155,Robeson,County,42946,24988,17510,40858,19016,20762,0.2168590153903105,35.6,0.26,0.126,Trump
37157,Rockingham,County,42020,16351,25227,42278,14228,26830,0.08684190244220849,44.1,0.7290000000000001,0.138,Trump
37159,Rowan,County,62312,22650,38775,64369,19400,42810,0.10490597679010966,40.3,0.731,0.17600000000000002,Trump
37161,Rutherford,County,28702,9374,18954,30307,7512,21871,0.1400102843234386,44.1,0.8370000000000001,0.16699999999999998,Trump
37163,Sampson,County,26174,11566,14422,25928,10547,14838,0.056380843700762504,39.5,0.521,0.11900000000000001,Trump
37165,Scotland,County,14156,8215,5831,13928,7319,6256,0.0920880752893945,39.4,0.444,0.147,Clinton
37167,Stanly,County,28717,8431,19904,29917,7094,21964,0.09752236727972663,42.1,0.815,0.161,Trump
37169,Stokes,County,21619,6018,15237,22550,4665,17116,0.1257203213605836,45.1,0.915,0.14300000000000002,Trump
37171,Surry,County,29470,9112,19923,32196,7488,23671,0.13579243784348854,43,0.847,0.153,Trump
37173,Swain,County,5728,2618,2976,6124,2196,3565,0.1610467015022861,40.7,0.634,0.153,Trump
37175,Transylvania,County,16763,6826,9634,17869,6558,10520,0.05421299284895184,50.4,0.893,0.297,Trump
37177,Tyrrell,County,1783,837,930,1739,720,975,0.09447671559102211,45.3,0.52,0.08199999999999999,Trump
37179,Union,County,94728,32473,61107,105710,34337,66707,0.003939126625530531,37.7,0.7340000000000001,0.336,Trump
37181,Vance,County,20854,13323,7429,19977,12229,7332,0.03749972773667176,40.5,0.408,0.115,Clinton
37183,Wake,County,486427,267262,211596,527624,302736,196082,-0.08770161157026617,35.6,0.609,0.501,Clinton
